QUEUE STATISTICS FOR EXPERIMENT 3006
---------------------------
 -- EDGE QUEUE STATISTICS --
EDGE (0 ,0) PORT 0: Recv/Dropped : 0/439
EDGE (0 ,0) PORT 1: Recv/Dropped : 0/222
EDGE (0 ,0) PORT 2: Recv/Dropped : 0/336
EDGE (0 ,0) PORT 3: Recv/Dropped : 0/901
EDGE (0 ,0) PORT 4: Recv/Dropped : 0/173
EDGE (0 ,0) PORT 5: Recv/Dropped : 0/1016
EDGE (0 ,0) PORT 6: Recv/Dropped : 0/258
EDGE (0 ,0) PORT 7: Recv/Dropped : 0/376
EDGE (0 ,1) PORT 0: Recv/Dropped : 0/288
EDGE (0 ,1) PORT 1: Recv/Dropped : 0/192
EDGE (0 ,1) PORT 2: Recv/Dropped : 0/546
EDGE (0 ,1) PORT 3: Recv/Dropped : 0/600
EDGE (0 ,1) PORT 4: Recv/Dropped : 0/68
EDGE (0 ,1) PORT 5: Recv/Dropped : 0/255
EDGE (0 ,1) PORT 6: Recv/Dropped : 0/254
EDGE (0 ,1) PORT 7: Recv/Dropped : 0/518
EDGE (0 ,2) PORT 0: Recv/Dropped : 0/96
EDGE (0 ,2) PORT 1: Recv/Dropped : 0/221
EDGE (0 ,2) PORT 2: Recv/Dropped : 0/1116
EDGE (0 ,2) PORT 3: Recv/Dropped : 0/129
EDGE (0 ,2) PORT 4: Recv/Dropped : 0/293
EDGE (0 ,2) PORT 5: Recv/Dropped : 0/192
EDGE (0 ,2) PORT 6: Recv/Dropped : 0/426
EDGE (0 ,2) PORT 7: Recv/Dropped : 0/160
EDGE (0 ,3) PORT 0: Recv/Dropped : 0/1350
EDGE (0 ,3) PORT 1: Recv/Dropped : 0/1114
EDGE (0 ,3) PORT 2: Recv/Dropped : 0/1055
EDGE (0 ,3) PORT 3: Recv/Dropped : 0/549
EDGE (0 ,3) PORT 4: Recv/Dropped : 0/162
EDGE (0 ,3) PORT 5: Recv/Dropped : 0/127
EDGE (0 ,3) PORT 6: Recv/Dropped : 0/1266
EDGE (0 ,3) PORT 7: Recv/Dropped : 0/282
EDGE (1 ,0) PORT 0: Recv/Dropped : 0/192
EDGE (1 ,0) PORT 1: Recv/Dropped : 0/331
EDGE (1 ,0) PORT 2: Recv/Dropped : 0/555
EDGE (1 ,0) PORT 3: Recv/Dropped : 0/772
EDGE (1 ,0) PORT 4: Recv/Dropped : 0/429
EDGE (1 ,0) PORT 5: Recv/Dropped : 0/572
EDGE (1 ,0) PORT 6: Recv/Dropped : 0/263
