QUEUE STATISTICS FOR EXPERIMENT 2826
---------------------------
 -- EDGE QUEUE STATISTICS --
EDGE (0 ,0) PORT 0: Recv/Dropped : 0/1995
EDGE (0 ,0) PORT 1: Recv/Dropped : 0/1722
EDGE (0 ,0) PORT 2: Recv/Dropped : 0/2421
EDGE (0 ,0) PORT 3: Recv/Dropped : 0/3065
EDGE (0 ,0) PORT 4: Recv/Dropped : 0/2077
EDGE (0 ,0) PORT 5: Recv/Dropped : 0/1535
EDGE (0 ,0) PORT 6: Recv/Dropped : 0/2109
EDGE (0 ,0) PORT 7: Recv/Dropped : 0/2585
EDGE (0 ,1) PORT 0: Recv/Dropped : 0/1966
EDGE (0 ,1) PORT 1: Recv/Dropped : 0/1737
EDGE (0 ,1) PORT 2: Recv/Dropped : 0/2329
EDGE (0 ,1) PORT 3: Recv/Dropped : 0/2899
EDGE (0 ,1) PORT 4: Recv/Dropped : 0/2331
EDGE (0 ,1) PORT 5: Recv/Dropped : 0/1148
EDGE (0 ,1) PORT 6: Recv/Dropped : 0/1385
EDGE (0 ,1) PORT 7: Recv/Dropped : 0/1862
EDGE (0 ,2) PORT 0: Recv/Dropped : 0/1536
EDGE (0 ,2) PORT 1: Recv/Dropped : 0/1968
EDGE (0 ,2) PORT 2: Recv/Dropped : 0/4085
EDGE (0 ,2) PORT 3: Recv/Dropped : 0/1420
EDGE (0 ,2) PORT 4: Recv/Dropped : 0/2279
EDGE (0 ,2) PORT 5: Recv/Dropped : 0/1739
EDGE (0 ,2) PORT 6: Recv/Dropped : 0/2294
EDGE (0 ,2) PORT 7: Recv/Dropped : 0/1436
EDGE (0 ,3) PORT 0: Recv/Dropped : 0/4909
EDGE (0 ,3) PORT 1: Recv/Dropped : 0/2693
EDGE (0 ,3) PORT 2: Recv/Dropped : 0/3390
EDGE (0 ,3) PORT 3: Recv/Dropped : 0/3271
EDGE (0 ,3) PORT 4: Recv/Dropped : 0/4759
EDGE (0 ,3) PORT 5: Recv/Dropped : 0/3802
EDGE (0 ,3) PORT 6: Recv/Dropped : 0/1957
EDGE (0 ,3) PORT 7: Recv/Dropped : 0/2060
EDGE (1 ,0) PORT 0: Recv/Dropped : 0/2655
EDGE (1 ,0) PORT 1: Recv/Dropped : 0/1711
EDGE (1 ,0) PORT 2: Recv/Dropped : 0/3071
EDGE (1 ,0) PORT 3: Recv/Dropped : 0/2989
EDGE (1 ,0) PORT 4: Recv/Dropped : 0/1785
EDGE (1 ,0) PORT 5: Recv/Dropped : 0/2369
EDGE (1 ,0) PORT 6: Recv/Dropped : 0/1869
EDGE (1 ,0) PORT 7: Recv/Dropped : 0/1326
EDGE (1 ,1) PORT 0: Recv/Dropped : 0/3788
EDGE (1 ,1) PORT 1: Recv/Dropped : 0/2188
EDGE (1 ,1) PORT 2: Recv/Dropped : 0/2565
EDGE (1 ,1) PORT 3: Recv/Dropped : 0/1862
EDGE (1 ,1) PORT 4: Recv/Dropped : 0/1396
EDGE (1 ,1) PORT 5: Recv/Dropped : 0/1640
EDGE (1 ,1) PORT 6: Recv/Dropped : 0/2778
EDGE (1 ,1) PORT 7: Recv/Dropped : 0/1989
EDGE (1 ,2) PORT 0: Recv/Dropped : 0/1489
EDGE (1 ,2) PORT 1: Recv/Dropped : 0/1216
EDGE (1 ,2) PORT 2: Recv/Dropped : 0/2339
EDGE (1 ,2) PORT 3: Recv/Dropped : 0/1829
EDGE (1 ,2) PORT 4: Recv/Dropped : 0/1810
EDGE (1 ,2) PORT 5: Recv/Dropped : 0/2097
EDGE (1 ,2) PORT 6: Recv/Dropped : 0/1248
EDGE (1 ,2) PORT 7: Recv/Dropped : 0/1443
EDGE (1 ,3) PORT 0: Recv/Dropped : 0/1631
EDGE (1 ,3) PORT 1: Recv/Dropped : 0/3258
EDGE (1 ,3) PORT 2: Recv/Dropped : 0/2276
EDGE (1 ,3) PORT 3: Recv/Dropped : 0/1893
EDGE (1 ,3) PORT 4: Recv/Dropped : 0/1811
EDGE (1 ,3) PORT 5: Recv/Dropped : 0/1633
EDGE (1 ,3) PORT 6: Recv/Dropped : 0/2817
EDGE (1 ,3) PORT 7: Recv/Dropped : 0/1995
EDGE (2 ,0) PORT 0: Recv/Dropped : 0/2908
EDGE (2 ,0) PORT 1: Recv/Dropped : 0/2792
EDGE (2 ,0) PORT 2: Recv/Dropped : 0/5138
EDGE (2 ,0) PORT 3: Recv/Dropped : 0/3933
EDGE (2 ,0) PORT 4: Recv/Dropped : 0/2805
EDGE (2 ,0) PORT 5: Recv/Dropped : 0/4157
EDGE (2 ,0) PORT 6: Recv/Dropped : 0/4383
EDGE (2 ,0) PORT 7: Recv/Dropped : 0/2235
EDGE (2 ,1) PORT 0: Recv/Dropped : 0/3351
EDGE (2 ,1) PORT 1: Recv/Dropped : 0/1942
EDGE (2 ,1) PORT 2: Recv/Dropped : 0/2033
EDGE (2 ,1) PORT 3: Recv/Dropped : 0/2891
EDGE (2 ,1) PORT 4: Recv/Dropped : 0/1998
EDGE (2 ,1) PORT 5: Recv/Dropped : 0/2885
EDGE (2 ,1) PORT 6: Recv/Dropped : 0/1214
EDGE (2 ,1) PORT 7: Recv/Dropped : 0/3350
EDGE (2 ,2) PORT 0: Recv/Dropped : 0/4355
EDGE (2 ,2) PORT 1: Recv/Dropped : 0/3110
EDGE (2 ,2) PORT 2: Recv/Dropped : 0/2219
EDGE (2 ,2) PORT 3: Recv/Dropped : 0/2806
EDGE (2 ,2) PORT 4: Recv/Dropped : 0/1875
EDGE (2 ,2) PORT 5: Recv/Dropped : 0/2307
EDGE (2 ,2) PORT 6: Recv/Dropped : 0/4326
EDGE (2 ,2) PORT 7: Recv/Dropped : 0/2230
EDGE (2 ,3) PORT 0: Recv/Dropped : 0/2426
EDGE (2 ,3) PORT 1: Recv/Dropped : 0/2444
EDGE (2 ,3) PORT 2: Recv/Dropped : 0/1822
EDGE (2 ,3) PORT 3: Recv/Dropped : 0/2831
EDGE (2 ,3) PORT 4: Recv/Dropped : 0/1757
EDGE (2 ,3) PORT 5: Recv/Dropped : 0/2171
EDGE (2 ,3) PORT 6: Recv/Dropped : 0/2185
EDGE (2 ,3) PORT 7: Recv/Dropped : 0/2288
EDGE (3 ,0) PORT 0: Recv/Dropped : 0/1434
EDGE (3 ,0) PORT 1: Recv/Dropped : 0/2668
EDGE (3 ,0) PORT 2: Recv/Dropped : 0/2752
EDGE (3 ,0) PORT 3: Recv/Dropped : 0/3944
EDGE (3 ,0) PORT 4: Recv/Dropped : 0/1346
EDGE (3 ,0) PORT 5: Recv/Dropped : 0/3034
EDGE (3 ,0) PORT 6: Recv/Dropped : 0/1208
EDGE (3 ,0) PORT 7: Recv/Dropped : 0/2728
EDGE (3 ,1) PORT 0: Recv/Dropped : 0/3940
EDGE (3 ,1) PORT 1: Recv/Dropped : 0/1951
EDGE (3 ,1) PORT 2: Recv/Dropped : 0/2730
EDGE (3 ,1) PORT 3: Recv/Dropped : 0/3211
EDGE (3 ,1) PORT 4: Recv/Dropped : 0/2482
EDGE (3 ,1) PORT 5: Recv/Dropped : 0/2229
EDGE (3 ,1) PORT 6: Recv/Dropped : 0/3893
EDGE (3 ,1) PORT 7: Recv/Dropped : 0/1149
EDGE (3 ,2) PORT 0: Recv/Dropped : 0/2128
EDGE (3 ,2) PORT 1: Recv/Dropped : 0/1508
EDGE (3 ,2) PORT 2: Recv/Dropped : 0/1853
EDGE (3 ,2) PORT 3: Recv/Dropped : 0/1565
EDGE (3 ,2) PORT 4: Recv/Dropped : 0/1157
EDGE (3 ,2) PORT 5: Recv/Dropped : 0/1022
EDGE (3 ,2) PORT 6: Recv/Dropped : 0/1718
EDGE (3 ,2) PORT 7: Recv/Dropped : 0/1444
EDGE (3 ,3) PORT 0: Recv/Dropped : 0/2111
EDGE (3 ,3) PORT 1: Recv/Dropped : 0/4242
EDGE (3 ,3) PORT 2: Recv/Dropped : 0/2646
EDGE (3 ,3) PORT 3: Recv/Dropped : 0/2240
EDGE (3 ,3) PORT 4: Recv/Dropped : 0/2539
EDGE (3 ,3) PORT 5: Recv/Dropped : 0/1830
EDGE (3 ,3) PORT 6: Recv/Dropped : 0/1790
EDGE (3 ,3) PORT 7: Recv/Dropped : 0/1300
EDGE (4 ,0) PORT 0: Recv/Dropped : 0/2801
EDGE (4 ,0) PORT 1: Recv/Dropped : 0/4518
EDGE (4 ,0) PORT 2: Recv/Dropped : 0/2527
EDGE (4 ,0) PORT 3: Recv/Dropped : 0/1871
EDGE (4 ,0) PORT 4: Recv/Dropped : 0/742
EDGE (4 ,0) PORT 5: Recv/Dropped : 0/1734
EDGE (4 ,0) PORT 6: Recv/Dropped : 0/3296
EDGE (4 ,0) PORT 7: Recv/Dropped : 0/4106
EDGE (4 ,1) PORT 0: Recv/Dropped : 0/1513
EDGE (4 ,1) PORT 1: Recv/Dropped : 0/3006
EDGE (4 ,1) PORT 2: Recv/Dropped : 0/2455
EDGE (4 ,1) PORT 3: Recv/Dropped : 0/3043
EDGE (4 ,1) PORT 4: Recv/Dropped : 0/1313
EDGE (4 ,1) PORT 5: Recv/Dropped : 0/2273
EDGE (4 ,1) PORT 6: Recv/Dropped : 0/1082
EDGE (4 ,1) PORT 7: Recv/Dropped : 0/2058
EDGE (4 ,2) PORT 0: Recv/Dropped : 0/3174
EDGE (4 ,2) PORT 1: Recv/Dropped : 0/3358
EDGE (4 ,2) PORT 2: Recv/Dropped : 0/2536
EDGE (4 ,2) PORT 3: Recv/Dropped : 0/2648
EDGE (4 ,2) PORT 4: Recv/Dropped : 0/1686
EDGE (4 ,2) PORT 5: Recv/Dropped : 0/1718
